Outer Key,Inner Key (Tuple),Value
6500,"(4, 3)","['AU', 6.510278491689268]"
6750,"(0, 0)","['AL', -0.2265997951174452]"
6750,"(0, 1)","['AL', -0.6363917404827127]"
6750,"(0, 2)","['AL', -1.091279275884698]"
6750,"(0, 3)","['AD', -0.06991613942211844]"
6750,"(0, 4)","['AD', 0.4955217646346904]"
6750,"(1, 0)","['AU', -0.6749455795915251]"
6750,"(1, 1)","['AL', -0.9744365386185498]"
6750,"(1, 2)","['AL', -1.4541119428266327]"
6750,"(1, 3)","['AR', 0.2734164328404827]"
6750,"(1, 4)","['AD', 1.3477788665395785]"
6750,"(2, 0)","['AU', -0.4056144539607505]"
6750,"(2, 4)","['AD', 1.645857657256463]"
6750,"(3, 0)","['AU', -0.46313260758994546]"
6750,"(3, 1)","['AL', -1.2110534322795607]"
6750,"(3, 3)","['AR', 3.525374375866505]"
6750,"(3, 4)","['AD', 3.0536046117301887]"
6750,"(4, 0)","['AL', -1.5700078265077293]"
6750,"(4, 1)","['AU', -1.8537555331088655]"
6750,"(4, 2)","['AR', 1.1866113946136734]"
6750,"(4, 3)","['AU', 6.537357794224044]"
7000,"(0, 0)","['AL', -0.23695495878379533]"
7000,"(0, 1)","['AL', -0.6529719750834451]"
7000,"(0, 2)","['AL', -1.1315142039274793]"
7000,"(0, 3)","['AD', -0.061609820407658694]"
7000,"(0, 4)","['AD', 0.5173629991196236]"
7000,"(1, 0)","['AU', -0.6817468200264419]"
7000,"(1, 1)","['AL', -0.9869733968592754]"
7000,"(1, 2)","['AL', -1.4839671426998444]"
7000,"(1, 3)","['AR', 0.28386684611777846]"
7000,"(1, 4)","['AD', 1.358822000825031]"
7000,"(2, 0)","['AU', -0.41804718662412177]"
7000,"(2, 4)","['AD', 1.655181702515319]"
7000,"(3, 0)","['AU', -0.4799597960873155]"
7000,"(3, 1)","['AL', -1.2428552386881695]"
7000,"(3, 3)","['AR', 3.586753973244327]"
7000,"(3, 4)","['AD', 3.063818403563534]"
7000,"(4, 0)","['AL', -1.6096241267857225]"
7000,"(4, 1)","['AU', -1.8847492411712257]"
7000,"(4, 2)","['AR', 1.229297627789064]"
7000,"(4, 3)","['AU', 6.553406484193336]"
7250,"(0, 0)","['AL', -0.24597313472132754]"
7250,"(0, 1)","['AL', -0.6724359772229206]"
7250,"(0, 2)","['AL', -1.163653048954509]"
7250,"(0, 3)","['AD', -0.05406569899555669]"
7250,"(0, 4)","['AD', 0.5400251051999927]"
7250,"(1, 0)","['AU', -0.688959005724999]"
7250,"(1, 1)","['AL', -0.9993325768829899]"
7250,"(1, 2)","['AL', -1.5172491398316863]"
7250,"(1, 3)","['AR', 0.29650590610713506]"
7250,"(1, 4)","['AD', 1.3706478692306128]"
7250,"(2, 0)","['AU', -0.43028673490284597]"
7250,"(2, 4)","['AD', 1.6643949802698872]"
7250,"(3, 0)","['AU', -0.4939635873243219]"
7250,"(3, 1)","['AL', -1.2772518022461887]"
7250,"(3, 3)","['AR', 3.6319899730518292]"
7250,"(3, 4)","['AD', 3.0735332911887334]"
7250,"(4, 0)","['AL', -1.6519673675929736]"
7250,"(4, 1)","['AU', -1.918738311296065]"
7250,"(4, 2)","['AR', 1.2659693587302285]"
7250,"(4, 3)","['AU', 6.568253933802015]"
7500,"(0, 0)","['AL', -0.2547722281573984]"
7500,"(0, 1)","['AL', -0.6896351151420292]"
7500,"(0, 2)","['AL', -1.197422719816146]"
7500,"(0, 3)","['AD', -0.046810781845128956]"
7500,"(0, 4)","['AD', 0.5647424518390335]"
7500,"(1, 0)","['AU', -0.6965975534936848]"
7500,"(1, 1)","['AL', -1.0132649086184524]"
7500,"(1, 2)","['AL', -1.551199599815884]"
7500,"(1, 3)","['AR', 0.30540397640866723]"
7500,"(1, 4)","['AD', 1.3819637695542144]"
7500,"(2, 0)","['AU', -0.4429295708512236]"
7500,"(2, 4)","['AD', 1.674532146075751]"
7500,"(3, 0)","['AU', -0.5110991363496857]"
7500,"(3, 1)","['AL', -1.3131763480201168]"
7500,"(3, 3)","['AR', 3.687266583145433]"
7500,"(3, 4)","['AD', 3.0829927385560207]"
7500,"(4, 0)","['AL', -1.6904775516096107]"
7500,"(4, 1)","['AU', -1.9612269986371629]"
7500,"(4, 2)","['AR', 1.307055388659195]"
7500,"(4, 3)","['AU', 6.594152149216152]"
7750,"(0, 0)","['AL', -0.26444095291673714]"
7750,"(0, 1)","['AL', -0.7058035160516412]"
7750,"(0, 2)","['AL', -1.231913612156906]"
7750,"(0, 3)","['AD', -0.03709867421645824]"
7750,"(0, 4)","['AD', 0.5891974310934572]"
7750,"(1, 0)","['AU', -0.7035300048390414]"
7750,"(1, 1)","['AL', -1.027406065895777]"
7750,"(1, 2)","['AL', -1.5872437670783548]"
7750,"(1, 3)","['AR', 0.318553838113845]"
7750,"(1, 4)","['AD', 1.3929556273478345]"
7750,"(2, 0)","['AU', -0.45384214439788356]"
7750,"(2, 4)","['AD', 1.684722980142963]"
7750,"(3, 0)","['AU', -0.525502566373934]"
7750,"(3, 1)","['AL', -1.3430556760847236]"
7750,"(3, 3)","['AR', 3.735877627731506]"
7750,"(3, 4)","['AD', 3.0927161116358537]"
7750,"(4, 0)","['AL', -1.7391067295436835]"
7750,"(4, 1)","['AU', -2.0029555412830637]"
7750,"(4, 2)","['AR', 1.3418337049400022]"
7750,"(4, 3)","['AU', 6.6102684560181215]"
8000,"(0, 0)","['AL', -0.27415918939892403]"
8000,"(0, 1)","['AL', -0.7214308549182291]"
8000,"(0, 2)","['AL', -1.2618078220145028]"
8000,"(0, 3)","['AD', -0.03447010788707143]"
8000,"(0, 4)","['AD', 0.6149616788670782]"
8000,"(1, 0)","['AU', -0.7110000989696051]"
8000,"(1, 1)","['AL', -1.0421577697844708]"
8000,"(1, 2)","['AL', -1.6217154250351247]"
8000,"(1, 3)","['AR', 0.33061028805947007]"
8000,"(1, 4)","['AD', 1.4031311254744037]"
8000,"(2, 0)","['AU', -0.4679446573463592]"
8000,"(2, 4)","['AD', 1.6951726623018464]"
8000,"(3, 0)","['AU', -0.5395876671415298]"
8000,"(3, 1)","['AL', -1.3716495994892386]"
8000,"(3, 3)","['AR', 3.791695028733349]"
8000,"(3, 4)","['AD', 3.102996195396793]"
8000,"(4, 0)","['AL', -1.7798880132761077]"
8000,"(4, 1)","['AU', -2.041276662508485]"
8000,"(4, 2)","['AR', 1.379088120965934]"
8000,"(4, 3)","['AU', 6.633222581079421]"
8250,"(0, 0)","['AL', -0.2838141039752735]"
8250,"(0, 1)","['AL', -0.7365897400054107]"
8250,"(0, 2)","['AL', -1.2929425476250043]"
8250,"(0, 3)","['AD', -0.020148699601431747]"
8250,"(0, 4)","['AD', 0.6372944614191839]"
8250,"(1, 0)","['AU', -0.7181070515372766]"
8250,"(1, 1)","['AL', -1.0566889035499818]"
8250,"(1, 2)","['AL', -1.6548942855086703]"
8250,"(1, 3)","['AR', 0.34179355289278984]"
8250,"(1, 4)","['AD', 1.4143383584986169]"
8250,"(2, 0)","['AU', -0.4810429850990216]"
8250,"(2, 4)","['AD', 1.7045246014279103]"
8250,"(3, 0)","['AU', -0.5572262281882393]"
8250,"(3, 1)","['AL', -1.400034021693254]"
8250,"(3, 3)","['AR', 3.8386075964374666]"
8250,"(3, 4)","['AD', 3.112773740241703]"
8250,"(4, 0)","['AL', -1.8229259728498537]"
8250,"(4, 1)","['AU', -2.0846350111677907]"
8250,"(4, 2)","['AR', 1.4230470785087779]"
8250,"(4, 3)","['AU', 6.657408617168967]"
8500,"(0, 0)","['AL', -0.29256428557698455]"
8500,"(0, 1)","['AL', -0.7525195851395272]"
8500,"(0, 2)","['AL', -1.3253123521585533]"
8500,"(0, 3)","['AD', -0.004728537595884215]"
8500,"(0, 4)","['AD', 0.6559219844845144]"
8500,"(1, 0)","['AU', -0.7254621195744511]"
8500,"(1, 1)","['AL', -1.0688542803175394]"
8500,"(1, 2)","['AL', -1.6871000500764741]"
8500,"(1, 3)","['AR', 0.3539605575639723]"
8500,"(1, 4)","['AD', 1.4244195942770628]"
8500,"(2, 0)","['AU', -0.49462533200542147]"
8500,"(2, 4)","['AD', 1.7139809341567023]"
8500,"(3, 0)","['AU', -0.5728541682182404]"
8500,"(3, 1)","['AL', -1.43827242392859]"
8500,"(3, 3)","['AR', 3.8900596682613235]"
8500,"(3, 4)","['AD', 3.122426984638253]"
8500,"(4, 0)","['AL', -1.8688674085981956]"
8500,"(4, 1)","['AU', -2.1203436754243987]"
8500,"(4, 2)","['AR', 1.4582471467826241]"
8500,"(4, 3)","['AU', 6.68270432845496]"
8750,"(0, 0)","['AD', -0.30206015286233834]"
8750,"(0, 1)","['AL', -0.769160272367357]"
8750,"(0, 2)","['AL', -1.3629169331727324]"
8750,"(0, 3)","['AD', 0.003504751056143994]"
8750,"(0, 4)","['AD', 0.6785908267644146]"
8750,"(1, 0)","['AU', -0.7327585983506778]"
8750,"(1, 1)","['AL', -1.081618593209254]"
8750,"(1, 2)","['AL', -1.7169259050791643]"
8750,"(1, 3)","['AR', 0.3653049623147768]"
8750,"(1, 4)","['AD', 1.434038737787341]"
8750,"(2, 0)","['AU', -0.5074865195679243]"
8750,"(2, 4)","['AD', 1.7230760572171322]"
8750,"(3, 0)","['AU', -0.587199173962223]"
8750,"(3, 1)","['AL', -1.4661389919972314]"
8750,"(3, 3)","['AR', 3.9356049564101503]"
8750,"(3, 4)","['AD', 3.132045311704151]"
8750,"(4, 0)","['AL', -1.9108214126337666]"
8750,"(4, 1)","['AU', -2.156699120897688]"
8750,"(4, 2)","['AR', 1.4974111246854687]"
8750,"(4, 3)","['AU', 6.692364632459011]"
9000,"(0, 0)","['AL', -0.31104625988508805]"
9000,"(0, 1)","['AL', -0.7857224157276241]"
9000,"(0, 2)","['AL', -1.3923402064115473]"
9000,"(0, 3)","['AD', 0.0030413908452028475]"
9000,"(0, 4)","['AD', 0.7015987441311001]"
9000,"(1, 0)","['AU', -0.7399167759979957]"
9000,"(1, 1)","['AL', -1.0966514710605488]"
9000,"(1, 2)","['AL', -1.7499039551664646]"
9000,"(1, 3)","['AR', 0.3780088612656245]"
9000,"(1, 4)","['AD', 1.4455487830902254]"
9000,"(2, 0)","['AU', -0.5197049825912506]"
9000,"(2, 4)","['AD', 1.732699290254305]"
9000,"(3, 0)","['AU', -0.6014574516114948]"
9000,"(3, 1)","['AL', -1.4998890178632962]"
9000,"(3, 3)","['AR', 3.983123012570804]"
9000,"(3, 4)","['AD', 3.1422226026043427]"
9000,"(4, 0)","['AL', -1.9534216924791337]"
9000,"(4, 1)","['AU', -2.190991815615156]"
9000,"(4, 2)","['AR', 1.5336772167591024]"
9000,"(4, 3)","['AU', 6.708911887172239]"
9250,"(0, 0)","['AD', -0.3217787165155323]"
9250,"(0, 1)","['AL', -0.801880142770762]"
9250,"(0, 2)","['AL', -1.4183729995991283]"
9250,"(0, 3)","['AD', 0.008287915476298532]"
9250,"(0, 4)","['AD', 0.7272332590284651]"
9250,"(1, 0)","['AU', -0.7461932936919878]"
9250,"(1, 1)","['AL', -1.1111337467657323]"
9250,"(1, 2)","['AL', -1.7817661326377188]"
9250,"(1, 3)","['AR', 0.39069826833216886]"
9250,"(1, 4)","['AD', 1.4570230359656668]"
9250,"(2, 0)","['AU', -0.5320924597466078]"
9250,"(2, 4)","['AD', 1.7424848877039365]"
9250,"(3, 0)","['AU', -0.6168317658992208]"
9250,"(3, 1)","['AL', -1.5305429012506369]"
9250,"(3, 3)","['AR', 4.026513149989052]"
9250,"(3, 4)","['AD', 3.1514179491534424]"
9250,"(4, 0)","['AL', -1.9961009779780072]"
9250,"(4, 1)","['AU', -2.2270344899800203]"
9250,"(4, 2)","['AR', 1.5667819145552668]"
9250,"(4, 3)","['AU', 6.730111646289058]"
9500,"(0, 0)","['AU', -0.33286857228821853]"
9500,"(0, 1)","['AL', -0.8195924425464063]"
9500,"(0, 2)","['AL', -1.4442809745964027]"
9500,"(0, 3)","['AD', 0.016855795232719167]"
9500,"(0, 4)","['AD', 0.7419417229690777]"
9500,"(1, 0)","['AU', -0.7535521946656717]"
9500,"(1, 1)","['AL', -1.1233770020390652]"
9500,"(1, 2)","['AL', -1.8156536545780335]"
9500,"(1, 3)","['AR', 0.40394421283264836]"
9500,"(1, 4)","['AD', 1.4677397557434484]"
9500,"(2, 0)","['AU', -0.5459192264604813]"
9500,"(2, 4)","['AD', 1.753035470390753]"
9500,"(3, 0)","['AU', -0.6313019473530479]"
9500,"(3, 1)","['AL', -1.560936844221615]"
9500,"(3, 3)","['AR', 4.074592238980322]"
9500,"(3, 4)","['AD', 3.1610345351042457]"
9500,"(4, 0)","['AL', -2.0402794725258446]"
9500,"(4, 1)","['AU', -2.2577998936250654]"
9500,"(4, 2)","['AR', 1.600774270163291]"
9500,"(4, 3)","['AU', 6.74701499549403]"
9750,"(0, 0)","['AL', -0.3419161514105815]"
9750,"(0, 1)","['AL', -0.8340394024638549]"
9750,"(0, 2)","['AL', -1.4713495750032222]"
9750,"(0, 3)","['AD', 0.02864717411502487]"
9750,"(0, 4)","['AD', 0.7641209877387096]"
9750,"(1, 0)","['AU', -0.7618122749995168]"
9750,"(1, 1)","['AL', -1.1373424122917368]"
9750,"(1, 2)","['AL', -1.8446932327777186]"
9750,"(1, 3)","['AR', 0.408992305447883]"
9750,"(1, 4)","['AD', 1.476321453392799]"
9750,"(2, 0)","['AU', -0.557847102639542]"
9750,"(2, 4)","['AD', 1.7626342656754987]"
9750,"(3, 0)","['AU', -0.6489182358056717]"
9750,"(3, 1)","['AL', -1.5851892980272906]"
9750,"(3, 3)","['AR', 4.125616692339045]"
9750,"(3, 4)","['AD', 3.171076392276328]"
9750,"(4, 0)","['AL', -2.0772364324084176]"
9750,"(4, 1)","['AU', -2.285274136402878]"
9750,"(4, 2)","['AR', 1.6345165259627015]"
9750,"(4, 3)","['AU', 6.767014967275596]"
9999,"(0, 0)","['AL', -0.35223879965006605]"
9999,"(0, 1)","['AL', -0.8502598086544191]"
9999,"(0, 2)","['AL', -1.5033975402744508]"
9999,"(0, 3)","['AD', 0.030344251579478048]"
9999,"(0, 4)","['AD', 0.7850309761458094]"
9999,"(1, 0)","['AU', -0.7693444066941977]"
9999,"(1, 1)","['AL', -1.1509888339597465]"
9999,"(1, 2)","['AL', -1.8741382998744978]"
9999,"(1, 3)","['AR', 0.42292378903621963]"
9999,"(1, 4)","['AD', 1.4887303363932742]"
9999,"(2, 0)","['AU', -0.5713178144841291]"
9999,"(2, 4)","['AD', 1.773334475334973]"
9999,"(3, 0)","['AU', -0.6627212710365034]"
9999,"(3, 1)","['AL', -1.6120171941109511]"
9999,"(3, 3)","['AR', 4.165501600208628]"
9999,"(3, 4)","['AD', 3.180946104713939]"
9999,"(4, 0)","['AL', -2.119832644114311]"
9999,"(4, 1)","['AU', -2.324551952443957]"
9999,"(4, 2)","['AR', 1.6706268327573686]"
9999,"(4, 3)","['AU', 6.772922743167309]"
