Outer Key,Inner Key (Tuple),Value
5750,"(3, 4)","['AD', 2.1659567561966218]"
5750,"(4, 0)","['AR', 0.2804031379399179]"
5750,"(4, 1)","['AR', 0.23698462015695446]"
5750,"(4, 2)","['AR', 1.6874613382389765]"
5750,"(4, 3)","['AL', 2.015962554884648]"
6000,"(0, 0)","['AD', 0.005801522690549608]"
6000,"(0, 1)","['AL', -0.014064795114821418]"
6000,"(0, 2)","['AD', -0.2707955785664599]"
6000,"(0, 3)","['AD', 0.044552100871804196]"
6000,"(0, 4)","['AD', 0.8977872594846923]"
6000,"(1, 0)","['AD', 0.15936523601092484]"
6000,"(1, 1)","['AD', 0.07852096844661612]"
6000,"(1, 2)","['AL', -0.12096305800710695]"
6000,"(1, 3)","['AD', 0.34045115807083964]"
6000,"(1, 4)","['AD', 1.292179424543985]"
6000,"(2, 0)","['AD', 0.2278308477754673]"
6000,"(2, 1)","['AD', 0.26142089729113105]"
