Outer Key,Inner Key (Tuple),Value
5250,"(3, 0)","['AD', 0.32368267327166533]"
5250,"(3, 1)","['AD', 0.42589010379657205]"
5250,"(3, 3)","['AL', 1.6336375451152922]"
5250,"(3, 4)","['AL', 2.362779349071544]"
5250,"(4, 0)","['AR', 0.3213375476189806]"
5250,"(4, 1)","['AR', 0.8179638199564171]"
5250,"(4, 2)","['AU', 1.6775145656144421]"
5250,"(4, 3)","['AU', 2.1558994269227325]"
5500,"(0, 0)","['AD', -0.15105133143472246]"
5500,"(0, 1)","['AL', -0.10843625536220956]"
5500,"(0, 2)","['AD', -0.4573393693156951]"
5500,"(0, 3)","['AD', -0.07337458685706771]"
5500,"(0, 4)","['AD', 0.15552572410114654]"
5500,"(1, 0)","['AD', 0.08226674658597091]"
5500,"(1, 1)","['AD', 0.08967363042834803]"
5500,"(1, 2)","['AL', -0.23923497649005512]"
5500,"(1, 3)","['AD', 0.280067195914975]"
5500,"(1, 4)","['AD', 0.32513689863057155]"
5500,"(2, 0)","['AD', 0.24436653344507966]"
5500,"(2, 1)","['AD', 0.33908421406004524]"
5500,"(2, 3)","['AD', 0.9787573086225783]"
5500,"(2, 4)","['AL', 1.1458751463838852]"
5500,"(3, 0)","['AD', 0.3257004379906523]"
5500,"(3, 1)","['AD', 0.4280299403307704]"
5500,"(3, 3)","['AL', 1.6293666418572614]"
5500,"(3, 4)","['AL', 2.3799771827242004]"
5500,"(4, 0)","['AR', 0.32332138180163017]"
5500,"(4, 1)","['AR', 0.8191069100645904]"
5500,"(4, 2)","['AU', 1.6795998481263703]"
5500,"(4, 3)","['AU', 2.1579808475161744]"
5750,"(0, 0)","['AD', -0.1500132691784183]"
5750,"(0, 1)","['AL', -0.10570325934652851]"
5750,"(0, 2)","['AD', -0.4699505940225128]"
5750,"(0, 3)","['AD', -0.07263371443334446]"
5750,"(0, 4)","['AD', 0.16744851537076863]"
5750,"(1, 0)","['AD', 0.08410106553916485]"
5750,"(1, 1)","['AD', 0.09290035410929288]"
5750,"(1, 2)","['AL', -0.2380319709811089]"
5750,"(1, 3)","['AD', 0.28492979221500714]"
5750,"(1, 4)","['AD', 0.32918507489683074]"
5750,"(2, 0)","['AD', 0.24620839210908957]"
5750,"(2, 1)","['AD', 0.3420914304420765]"
5750,"(2, 3)","['AD', 0.9796358154114228]"
5750,"(2, 4)","['AL', 1.148536612490947]"
5750,"(3, 0)","['AD', 0.32774663537463966]"
5750,"(3, 1)","['AD', 0.43109330701868276]"
5750,"(3, 3)","['AL', 1.6299960895882648]"
5750,"(3, 4)","['AL', 2.4046163775637104]"
5750,"(4, 0)","['AR', 0.3256255114781882]"
5750,"(4, 1)","['AR', 0.8203588601051041]"
5750,"(4, 2)","['AU', 1.678936544391145]"
5750,"(4, 3)","['AU', 2.1642221435928732]"
6000,"(0, 0)","['AD', -0.1508320808635542]"
6000,"(0, 1)","['AL', -0.09902776714019132]"
6000,"(0, 2)","['AD', -0.4838895260372038]"
6000,"(0, 3)","['AD', -0.07174888857384262]"
6000,"(0, 4)","['AD', 0.17462898678041536]"
6000,"(1, 0)","['AD', 0.0880751517803109]"
6000,"(1, 1)","['AD', 0.09621312348987068]"
6000,"(1, 2)","['AL', -0.23931975857416216]"
6000,"(1, 3)","['AD', 0.2861859672057936]"
6000,"(1, 4)","['AD', 0.3325369188362364]"
6000,"(2, 0)","['AD', 0.24852103204630702]"
6000,"(2, 1)","['AD', 0.3454080194759318]"
