Outer Key,Inner Key (Tuple),Value
4750,"(4, 2)","['AR', 4.935865520019893]"
4750,"(4, 3)","['AD', 5.757699574872089]"
5000,"(0, 0)","['AD', 2.9748494563060954]"
5000,"(0, 1)","['AD', 3.1061710303776566]"
5000,"(0, 2)","['AD', 1.5910855118754132]"
5000,"(0, 3)","['AD', 3.8314809976779363]"
5000,"(0, 4)","['AD', 4.299377029466037]"
5000,"(1, 0)","['AD', 3.738001006828431]"
5000,"(1, 1)","['AD', 4.114191965935891]"
5000,"(1, 2)","['AL', 2.9990993615010697]"
5000,"(1, 3)","['AD', 5.094418257195842]"
5000,"(1, 4)","['AD', 4.7458920179955815]"
5000,"(2, 0)","['AR', 4.041281263601252]"
5000,"(2, 1)","['AD', 4.529603716320477]"
5000,"(2, 3)","['AD', 5.473664374571581]"
5000,"(2, 4)","['AL', 4.987338600640456]"
5000,"(3, 0)","['AD', 4.0152241980692525]"
5000,"(3, 1)","['AD', 4.788281846505689]"
5000,"(3, 3)","['AD', 5.791419099310199]"
5000,"(3, 4)","['AL', 5.257430062786974]"
5000,"(4, 0)","['AR', 4.966434595711322]"
5000,"(4, 1)","['AR', 5.2270672750243]"
5000,"(4, 2)","['AR', 4.938563019111499]"
5000,"(4, 3)","['AD', 5.758418165728422]"
5250,"(0, 0)","['AD', 3.0326315315249617]"
5250,"(0, 1)","['AD', 3.148753651820084]"
5250,"(0, 2)","['AD', 1.632140973317299]"
5250,"(0, 3)","['AD', 3.8781706323998235]"
5250,"(0, 4)","['AD', 4.309939510537887]"
5250,"(1, 0)","['AD', 3.7514836645515035]"
5250,"(1, 1)","['AD', 4.122800491787435]"
5250,"(1, 2)","['AL', 3.0035602859713224]"
5250,"(1, 3)","['AD', 5.093204155197337]"
5250,"(1, 4)","['AD', 4.754920489978595]"
5250,"(2, 0)","['AR', 4.046599633964097]"
5250,"(2, 1)","['AD', 4.531446763858878]"
5250,"(2, 3)","['AD', 5.479025845161728]"
5250,"(2, 4)","['AL', 4.995581456159049]"
5250,"(3, 0)","['AD', 4.0552368514611095]"
5250,"(3, 1)","['AD', 4.7903086655821845]"
5250,"(3, 3)","['AD', 5.796375846257483]"
5250,"(3, 4)","['AL', 5.291235771349457]"
5250,"(4, 0)","['AR', 4.983340684228962]"
5250,"(4, 1)","['AR', 5.229981669170697]"
5250,"(4, 2)","['AR', 4.941034490937794]"
5250,"(4, 3)","['AD', 5.759962966021042]"
5500,"(0, 0)","['AD', 3.0908626241160184]"
5500,"(0, 1)","['AD', 3.179326285357554]"
5500,"(0, 2)","['AD', 1.673034878087654]"
5500,"(0, 3)","['AD', 3.8973507361991757]"
5500,"(0, 4)","['AD', 4.3214558982347775]"
5500,"(1, 0)","['AD', 3.764537628014075]"
5500,"(1, 1)","['AD', 4.128967982190273]"
5500,"(1, 2)","['AL', 3.0109513836076216]"
5500,"(1, 3)","['AD', 5.105184239077963]"
5500,"(1, 4)","['AD', 4.76059324899409]"
5500,"(2, 0)","['AR', 4.056460878946379]"
5500,"(2, 1)","['AD', 4.534957290975665]"
5500,"(2, 3)","['AD', 5.484541011530746]"
5500,"(2, 4)","['AL', 5.00163025089603]"
5500,"(3, 0)","['AD', 4.082443648265158]"
5500,"(3, 1)","['AD', 4.796090150377438]"
5500,"(3, 3)","['AD', 5.80011309047849]"
5500,"(3, 4)","['AL', 5.327907605250307]"
5500,"(4, 0)","['AR', 4.999557827940233]"
5500,"(4, 1)","['AR', 5.2325913617652775]"
5500,"(4, 2)","['AR', 4.943237175664866]"
5500,"(4, 3)","['AD', 5.760571771362755]"
5750,"(0, 0)","['AD', 3.1550664355100837]"
5750,"(0, 1)","['AD', 3.2070418631412467]"
5750,"(0, 2)","['AD', 1.718577001185752]"
5750,"(0, 3)","['AD', 3.9198657195315714]"
5750,"(0, 4)","['AD', 4.350098670930535]"
5750,"(1, 0)","['AD', 3.775237345921652]"
5750,"(1, 1)","['AD', 4.1316441285382615]"
5750,"(1, 2)","['AL', 3.0236495427365506]"
5750,"(1, 3)","['AD', 5.116545460594826]"
5750,"(1, 4)","['AD', 4.769971633489899]"
5750,"(2, 0)","['AR', 4.064832398843964]"
5750,"(2, 1)","['AD', 4.536444545845133]"
5750,"(2, 3)","['AD', 5.490874485182346]"
5750,"(2, 4)","['AL', 5.008086323795677]"
5750,"(3, 0)","['AD', 4.113025143706891]"
5750,"(3, 1)","['AD', 4.799785722954661]"
5750,"(3, 3)","['AD', 5.803118648981614]"
5750,"(3, 4)","['AL', 5.358390124876302]"
5750,"(4, 0)","['AR', 5.007456303871346]"
5750,"(4, 1)","['AR', 5.235656491731842]"
5750,"(4, 2)","['AR', 4.947200110784101]"
5750,"(4, 3)","['AD', 5.761715806607263]"
6000,"(0, 0)","['AD', 3.211978574827485]"
6000,"(0, 1)","['AD', 3.221176723395735]"
6000,"(0, 2)","['AD', 1.7549420739714692]"
6000,"(0, 3)","['AD', 3.9254536776489575]"
6000,"(0, 4)","['AD', 4.384788515980593]"
6000,"(1, 0)","['AD', 3.7866346714095513]"
6000,"(1, 1)","['AD', 4.142080828205679]"
6000,"(1, 2)","['AL', 3.027329945109263]"
6000,"(1, 3)","['AD', 5.136186427502679]"
6000,"(1, 4)","['AD', 4.774956044605156]"
6000,"(2, 0)","['AR', 4.069982995470304]"
6000,"(2, 1)","['AD', 4.541622870470157]"
6000,"(2, 3)","['AD', 5.495595954425719]"
6000,"(2, 4)","['AL', 5.014957287497491]"
6000,"(3, 0)","['AD', 4.151285387552496]"
6000,"(3, 1)","['AD', 4.804313158707296]"
6000,"(3, 3)","['AD', 5.807359017422256]"
6000,"(3, 4)","['AL', 5.3927272159149044]"
6000,"(4, 0)","['AR', 5.020991908899657]"
6000,"(4, 1)","['AR', 5.239809937042417]"
6000,"(4, 2)","['AR', 4.949569531195016]"
6000,"(4, 3)","['AD', 5.763319263619926]"
6250,"(0, 0)","['AD', 3.272342766857678]"
6250,"(0, 1)","['AD', 3.2456959411673223]"
